Timestamp,Sensor_ID,Voltage (V),Current (A),Temperature (°C),Power (W),Humidity (%),Vibration (m/s²),Equipment_ID,Operational Status,Fault Status,Failure Type,Last Maintenance Date,Maintenance Type,Failure History,Repair Time (hrs),Maintenance Costs (USD),Ambient Temperature (°C),Ambient Humidity (%),External Factors,X,Y,Z,Equipment Relationship,Equipment Criticality,Fault Detected,Predictive Maintenance Trigger,Vibration (m/s²)_lag_1,Vibration (m/s²)_lag_2,Temperature (°C)_lag_1,Temperature (°C)_lag_2,Vibration (m/s²)_roll_mean_1,Vibration (m/s²)_roll_mean_4,Vibration (m/s²)_roll_mean_8,Temperature (°C)_roll_mean_1,Temperature (°C)_roll_mean_4,Temperature (°C)_roll_mean_8,Failure_next_24h
2024-01-16 11:00:00,S_372,111,0.6,21,66.6,41,0.25,E_22,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,160,21,41,Storm,71,21,11,Dependent,Medium,0,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-16 12:00:00,S_373,112,0.7,22,78.4,42,0.3,E_23,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,7,170,22,42,Clear Weather,72,22,12,Independent,High,1,1,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-16 13:00:00,S_374,113,0.8,23,90.4,43,0.35,E_24,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,180,23,43,Storm,73,23,13,Dependent,Medium,0,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-16 14:00:00,S_375,114,0.9,24,102.6,44,0.4,E_25,Operational,No Fault,Overheating,2024-12-01,Preventive,No Fault,0,190,24,44,Clear Weather,74,24,14,Dependent,High,0,0,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-16 15:00:00,S_376,115,0.5,25,57.5,45,0.2,E_26,Under Maintenance,Fault Detected,Overheating,2024-12-01,Corrective,No Fault,5,200,20,40,Storm,75,25,15,Independent,Medium,1,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-16 16:00:00,S_377,116,0.6,26,69.6,46,0.25,E_27,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,210,21,41,Clear Weather,76,26,16,Dependent,High,0,1,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-16 17:00:00,S_378,117,0.7,27,81.9,47,0.3,E_28,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,220,22,42,Storm,77,27,17,Dependent,Medium,0,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-16 18:00:00,S_379,118,0.8,28,94.4,48,0.35,E_29,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,8,230,23,43,Clear Weather,78,28,18,Independent,High,1,0,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-02 13:00:00,S_38,117,0.7,27,81.9,47,0.3,E_38,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,220,22,42,Storm,37,37,7,Dependent,Medium,0,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-16 19:00:00,S_380,119,0.9,29,107.1,49,0.4,E_30,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,240,24,44,Storm,79,29,19,Dependent,Medium,0,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-16 20:00:00,S_381,110,0.5,20,55.0,40,0.2,E_31,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,150,20,40,Clear Weather,80,30,20,Dependent,High,0,1,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-16 21:00:00,S_382,111,0.6,21,66.6,41,0.25,E_32,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,6,160,21,41,Storm,81,31,21,Independent,Medium,1,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-16 22:00:00,S_383,112,0.7,22,78.4,42,0.3,E_33,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,170,22,42,Clear Weather,82,32,22,Dependent,High,0,0,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-16 23:00:00,S_384,113,0.8,23,90.4,43,0.35,E_34,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,180,23,43,Storm,83,33,23,Dependent,Medium,0,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-17 00:00:00,S_385,114,0.9,24,102.6,44,0.4,E_35,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,9,190,24,44,Clear Weather,84,34,24,Independent,High,1,1,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-17 01:00:00,S_386,115,0.5,25,57.5,45,0.2,E_36,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,200,20,40,Storm,85,35,25,Dependent,Medium,0,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-17 02:00:00,S_387,116,0.6,26,69.6,46,0.25,E_37,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,210,21,41,Clear Weather,86,36,26,Dependent,High,0,0,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-17 03:00:00,S_388,117,0.7,27,81.9,47,0.3,E_38,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,7,220,22,42,Storm,87,37,27,Independent,Medium,1,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-17 04:00:00,S_389,118,0.8,28,94.4,48,0.35,E_39,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,230,23,43,Clear Weather,88,38,28,Dependent,High,0,1,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-02 14:00:00,S_39,118,0.8,28,94.4,48,0.35,E_39,Operational,No Fault,Overheating,2024-12-01,Preventive,No Fault,0,230,23,43,Clear Weather,38,38,8,Dependent,High,0,0,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-17 05:00:00,S_390,119,0.9,29,107.1,49,0.4,E_40,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,240,24,44,Storm,89,39,29,Dependent,Medium,0,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-17 06:00:00,S_391,110,0.5,20,55.0,40,0.2,E_41,Operational,Fault Detected,Overheating,2024-12-01,Preventive,Fault Detected,5,150,20,40,Clear Weather,90,40,0,Independent,High,1,0,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-17 07:00:00,S_392,111,0.6,21,66.6,41,0.25,E_42,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,160,21,41,Storm,91,41,1,Dependent,Medium,0,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-17 08:00:00,S_393,112,0.7,22,78.4,42,0.3,E_43,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,170,22,42,Clear Weather,92,42,2,Dependent,High,0,1,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-17 09:00:00,S_394,113,0.8,23,90.4,43,0.35,E_44,Under Maintenance,Fault Detected,Overheating,2024-12-01,Corrective,No Fault,8,180,23,43,Storm,93,43,3,Independent,Medium,1,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-17 10:00:00,S_395,114,0.9,24,102.6,44,0.4,E_45,Operational,No Fault,Overheating,2024-12-01,Preventive,No Fault,0,190,24,44,Clear Weather,94,44,4,Dependent,High,0,0,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-17 11:00:00,S_396,115,0.5,25,57.5,45,0.2,E_46,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,200,20,40,Storm,95,45,5,Dependent,Medium,0,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-17 12:00:00,S_397,116,0.6,26,69.6,46,0.25,E_47,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,6,210,21,41,Clear Weather,96,46,6,Independent,High,1,1,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-17 13:00:00,S_398,117,0.7,27,81.9,47,0.3,E_48,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,220,22,42,Storm,97,47,7,Dependent,Medium,0,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-17 14:00:00,S_399,118,0.8,28,94.4,48,0.35,E_49,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,230,23,43,Clear Weather,98,48,8,Dependent,High,0,0,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-01 03:00:00,S_4,113,0.8,23,90.4,43,0.35,E_4,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,8,180,23,43,Storm,3,3,3,Independent,Medium,1,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-02 15:00:00,S_40,119,0.9,29,107.1,49,0.4,E_40,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,9,240,24,44,Storm,39,39,9,Independent,Medium,1,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-17 15:00:00,S_400,119,0.9,29,107.1,49,0.4,E_50,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,9,240,24,44,Storm,99,49,9,Independent,Medium,1,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-17 16:00:00,S_401,110,0.5,20,55.0,40,0.2,E_1,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,150,20,40,Clear Weather,0,0,10,Dependent,High,0,1,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-17 17:00:00,S_402,111,0.6,21,66.6,41,0.25,E_2,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,160,21,41,Storm,1,1,11,Dependent,Medium,0,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-17 18:00:00,S_403,112,0.7,22,78.4,42,0.3,E_3,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,7,170,22,42,Clear Weather,2,2,12,Independent,High,1,0,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-17 19:00:00,S_404,113,0.8,23,90.4,43,0.35,E_4,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,180,23,43,Storm,3,3,13,Dependent,Medium,0,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-17 20:00:00,S_405,114,0.9,24,102.6,44,0.4,E_5,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,190,24,44,Clear Weather,4,4,14,Dependent,High,0,1,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-17 21:00:00,S_406,115,0.5,25,57.5,45,0.2,E_6,Under Maintenance,Fault Detected,Overheating,2024-12-01,Corrective,No Fault,5,200,20,40,Storm,5,5,15,Independent,Medium,1,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-17 22:00:00,S_407,116,0.6,26,69.6,46,0.25,E_7,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,210,21,41,Clear Weather,6,6,16,Dependent,High,0,0,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-17 23:00:00,S_408,117,0.7,27,81.9,47,0.3,E_8,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,220,22,42,Storm,7,7,17,Dependent,Medium,0,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-18 00:00:00,S_409,118,0.8,28,94.4,48,0.35,E_9,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,8,230,23,43,Clear Weather,8,8,18,Independent,High,1,1,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-02 16:00:00,S_41,110,0.5,20,55.0,40,0.2,E_41,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,150,20,40,Clear Weather,40,40,10,Dependent,High,0,1,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-18 01:00:00,S_410,119,0.9,29,107.1,49,0.4,E_10,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,240,24,44,Storm,9,9,19,Dependent,Medium,0,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-18 02:00:00,S_411,110,0.5,20,55.0,40,0.2,E_11,Operational,No Fault,Overheating,2024-12-01,Preventive,No Fault,0,150,20,40,Clear Weather,10,10,20,Dependent,High,0,0,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-18 03:00:00,S_412,111,0.6,21,66.6,41,0.25,E_12,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,6,160,21,41,Storm,11,11,21,Independent,Medium,1,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-18 04:00:00,S_413,112,0.7,22,78.4,42,0.3,E_13,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,170,22,42,Clear Weather,12,12,22,Dependent,High,0,1,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-18 05:00:00,S_414,113,0.8,23,90.4,43,0.35,E_14,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,180,23,43,Storm,13,13,23,Dependent,Medium,0,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-18 06:00:00,S_415,114,0.9,24,102.6,44,0.4,E_15,Operational,Fault Detected,Overheating,2024-12-01,Preventive,Fault Detected,9,190,24,44,Clear Weather,14,14,24,Independent,High,1,0,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-18 07:00:00,S_416,115,0.5,25,57.5,45,0.2,E_16,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,200,20,40,Storm,15,15,25,Dependent,Medium,0,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-18 08:00:00,S_417,116,0.6,26,69.6,46,0.25,E_17,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,210,21,41,Clear Weather,16,16,26,Dependent,High,0,1,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-18 09:00:00,S_418,117,0.7,27,81.9,47,0.3,E_18,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,7,220,22,42,Storm,17,17,27,Independent,Medium,1,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-18 10:00:00,S_419,118,0.8,28,94.4,48,0.35,E_19,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,230,23,43,Clear Weather,18,18,28,Dependent,High,0,0,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-02 17:00:00,S_42,111,0.6,21,66.6,41,0.25,E_42,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,160,21,41,Storm,41,41,11,Dependent,Medium,0,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-18 11:00:00,S_420,119,0.9,29,107.1,49,0.4,E_20,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,240,24,44,Storm,19,19,29,Dependent,Medium,0,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-18 12:00:00,S_421,110,0.5,20,55.0,40,0.2,E_21,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,5,150,20,40,Clear Weather,20,20,0,Independent,High,1,1,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-18 13:00:00,S_422,111,0.6,21,66.6,41,0.25,E_22,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,160,21,41,Storm,21,21,1,Dependent,Medium,0,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-18 14:00:00,S_423,112,0.7,22,78.4,42,0.3,E_23,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,170,22,42,Clear Weather,22,22,2,Dependent,High,0,0,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-18 15:00:00,S_424,113,0.8,23,90.4,43,0.35,E_24,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,8,180,23,43,Storm,23,23,3,Independent,Medium,1,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-18 16:00:00,S_425,114,0.9,24,102.6,44,0.4,E_25,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,190,24,44,Clear Weather,24,24,4,Dependent,High,0,1,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-18 17:00:00,S_426,115,0.5,25,57.5,45,0.2,E_26,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,200,20,40,Storm,25,25,5,Dependent,Medium,0,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-18 18:00:00,S_427,116,0.6,26,69.6,46,0.25,E_27,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,6,210,21,41,Clear Weather,26,26,6,Independent,High,1,0,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-18 19:00:00,S_428,117,0.7,27,81.9,47,0.3,E_28,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,220,22,42,Storm,27,27,7,Dependent,Medium,0,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-18 20:00:00,S_429,118,0.8,28,94.4,48,0.35,E_29,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,230,23,43,Clear Weather,28,28,8,Dependent,High,0,1,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-02 18:00:00,S_43,112,0.7,22,78.4,42,0.3,E_43,Operational,Fault Detected,Overheating,2024-12-01,Preventive,Fault Detected,7,170,22,42,Clear Weather,42,42,12,Independent,High,1,0,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-18 21:00:00,S_430,119,0.9,29,107.1,49,0.4,E_30,Under Maintenance,Fault Detected,Overheating,2024-12-01,Corrective,No Fault,9,240,24,44,Storm,29,29,9,Independent,Medium,1,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-18 22:00:00,S_431,110,0.5,20,55.0,40,0.2,E_31,Operational,No Fault,Overheating,2024-12-01,Preventive,No Fault,0,150,20,40,Clear Weather,30,30,10,Dependent,High,0,0,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-18 23:00:00,S_432,111,0.6,21,66.6,41,0.25,E_32,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,160,21,41,Storm,31,31,11,Dependent,Medium,0,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-19 00:00:00,S_433,112,0.7,22,78.4,42,0.3,E_33,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,7,170,22,42,Clear Weather,32,32,12,Independent,High,1,1,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-19 01:00:00,S_434,113,0.8,23,90.4,43,0.35,E_34,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,180,23,43,Storm,33,33,13,Dependent,Medium,0,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-19 02:00:00,S_435,114,0.9,24,102.6,44,0.4,E_35,Operational,No Fault,Overheating,2024-12-01,Preventive,No Fault,0,190,24,44,Clear Weather,34,34,14,Dependent,High,0,0,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-19 03:00:00,S_436,115,0.5,25,57.5,45,0.2,E_36,Under Maintenance,Fault Detected,Overheating,2024-12-01,Corrective,No Fault,5,200,20,40,Storm,35,35,15,Independent,Medium,1,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-19 04:00:00,S_437,116,0.6,26,69.6,46,0.25,E_37,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,210,21,41,Clear Weather,36,36,16,Dependent,High,0,1,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-19 05:00:00,S_438,117,0.7,27,81.9,47,0.3,E_38,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,220,22,42,Storm,37,37,17,Dependent,Medium,0,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-19 06:00:00,S_439,118,0.8,28,94.4,48,0.35,E_39,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,8,230,23,43,Clear Weather,38,38,18,Independent,High,1,0,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-02 19:00:00,S_44,113,0.8,23,90.4,43,0.35,E_44,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,180,23,43,Storm,43,43,13,Dependent,Medium,0,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-19 07:00:00,S_440,119,0.9,29,107.1,49,0.4,E_40,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,240,24,44,Storm,39,39,19,Dependent,Medium,0,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-19 08:00:00,S_441,110,0.5,20,55.0,40,0.2,E_41,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,150,20,40,Clear Weather,40,40,20,Dependent,High,0,1,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-19 09:00:00,S_442,111,0.6,21,66.6,41,0.25,E_42,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,6,160,21,41,Storm,41,41,21,Independent,Medium,1,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-19 10:00:00,S_443,112,0.7,22,78.4,42,0.3,E_43,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,170,22,42,Clear Weather,42,42,22,Dependent,High,0,0,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-19 11:00:00,S_444,113,0.8,23,90.4,43,0.35,E_44,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,180,23,43,Storm,43,43,23,Dependent,Medium,0,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-19 12:00:00,S_445,114,0.9,24,102.6,44,0.4,E_45,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,9,190,24,44,Clear Weather,44,44,24,Independent,High,1,1,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-19 13:00:00,S_446,115,0.5,25,57.5,45,0.2,E_46,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,200,20,40,Storm,45,45,25,Dependent,Medium,0,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-19 14:00:00,S_447,116,0.6,26,69.6,46,0.25,E_47,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,210,21,41,Clear Weather,46,46,26,Dependent,High,0,0,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-19 15:00:00,S_448,117,0.7,27,81.9,47,0.3,E_48,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,7,220,22,42,Storm,47,47,27,Independent,Medium,1,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-19 16:00:00,S_449,118,0.8,28,94.4,48,0.35,E_49,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,230,23,43,Clear Weather,48,48,28,Dependent,High,0,1,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-02 20:00:00,S_45,114,0.9,24,102.6,44,0.4,E_45,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,190,24,44,Clear Weather,44,44,14,Dependent,High,0,1,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-19 17:00:00,S_450,119,0.9,29,107.1,49,0.4,E_50,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,240,24,44,Storm,49,49,29,Dependent,Medium,0,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-19 18:00:00,S_451,110,0.5,20,55.0,40,0.2,E_1,Operational,Fault Detected,Overheating,2024-12-01,Preventive,Fault Detected,5,150,20,40,Clear Weather,50,0,0,Independent,High,1,0,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-19 19:00:00,S_452,111,0.6,21,66.6,41,0.25,E_2,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,160,21,41,Storm,51,1,1,Dependent,Medium,0,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-19 20:00:00,S_453,112,0.7,22,78.4,42,0.3,E_3,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,170,22,42,Clear Weather,52,2,2,Dependent,High,0,1,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-19 21:00:00,S_454,113,0.8,23,90.4,43,0.35,E_4,Under Maintenance,Fault Detected,Overheating,2024-12-01,Corrective,No Fault,8,180,23,43,Storm,53,3,3,Independent,Medium,1,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-19 22:00:00,S_455,114,0.9,24,102.6,44,0.4,E_5,Operational,No Fault,Overheating,2024-12-01,Preventive,No Fault,0,190,24,44,Clear Weather,54,4,4,Dependent,High,0,0,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-19 23:00:00,S_456,115,0.5,25,57.5,45,0.2,E_6,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,200,20,40,Storm,55,5,5,Dependent,Medium,0,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-20 00:00:00,S_457,116,0.6,26,69.6,46,0.25,E_7,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,6,210,21,41,Clear Weather,56,6,6,Independent,High,1,1,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-20 01:00:00,S_458,117,0.7,27,81.9,47,0.3,E_8,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,220,22,42,Storm,57,7,7,Dependent,Medium,0,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-20 02:00:00,S_459,118,0.8,28,94.4,48,0.35,E_9,Operational,No Fault,Overheating,2024-12-01,Preventive,No Fault,0,230,23,43,Clear Weather,58,8,8,Dependent,High,0,0,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-02 21:00:00,S_46,115,0.5,25,57.5,45,0.2,E_46,Under Maintenance,Fault Detected,Overheating,2024-12-01,Corrective,No Fault,5,200,20,40,Storm,45,45,15,Independent,Medium,1,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-20 03:00:00,S_460,119,0.9,29,107.1,49,0.4,E_10,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,9,240,24,44,Storm,59,9,9,Independent,Medium,1,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-20 04:00:00,S_461,110,0.5,20,55.0,40,0.2,E_11,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,150,20,40,Clear Weather,60,10,10,Dependent,High,0,1,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-20 05:00:00,S_462,111,0.6,21,66.6,41,0.25,E_12,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,160,21,41,Storm,61,11,11,Dependent,Medium,0,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-20 06:00:00,S_463,112,0.7,22,78.4,42,0.3,E_13,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,7,170,22,42,Clear Weather,62,12,12,Independent,High,1,0,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
